note	team	type	player	type_cd	team_id	player_id	name_sort	from_team	trans_date	orig_asset	final_asset	from_team_id	resolution_cd	trans_date_cd	transaction_id	conditional_sw	effective_date	orig_asset_type	resolution_date	final_asset_type	name_display_last_first	name_display_first_last
OF Jon Matthews assigned to Cincinnati Reds.	Cincinnati Reds	Assigned	Jon Matthews	ASG	113	605363	MATTHEWS, JON		2016-03-22T00:00:00	Player			FIN	D	257714		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Matthews, Jon	Jon Matthews
SS Melvin Mercedes assigned to Oakland Athletics.	Oakland Athletics	Assigned	Melvin Mercedes	ASG	133	621034	MERCEDES, MELVIN		2016-03-22T00:00:00	Player			FIN	D	257754		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Mercedes, Melvin	Melvin Mercedes
RHP Tyler Barnette assigned to Chicago White Sox.	Chicago White Sox	Assigned	Tyler Barnette	ASG	145	592132	BARNETTE, TYLER		2016-03-22T00:00:00	Player			FIN	D	257761		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Barnette, Tyler	Tyler Barnette
RF Steven Duggar assigned to San Francisco Giants.	San Francisco Giants	Assigned	Steven Duggar	ASG	137	621453	DUGGAR, STEVEN		2016-03-22T00:00:00	Player			FIN	D	257764		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Duggar, Steven	Steven Duggar
SS Dillon Dobson assigned to San Francisco Giants.	San Francisco Giants	Assigned	Dillon Dobson	ASG	137	664174	DOBSON, DILLON		2016-03-22T00:00:00	Player			FIN	D	257763		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Dobson, Dillon	Dillon Dobson
RF Ashford Fulmer assigned to San Francisco Giants.	San Francisco Giants	Assigned	Ashford Fulmer	ASG	137	605241	FULMER, ASHFORD		2016-03-22T00:00:00	Player			FIN	D	257765		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Fulmer, Ashford	Ashford Fulmer
OF Chad Oberacker assigned to Arizona Diamondbacks.	Arizona Diamondbacks	Assigned	Chad Oberacker	ASG	109	594947	OBERACKER, CHAD		2016-03-22T00:00:00	Player			FIN	D	257771		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Oberacker, Chad	Chad Oberacker
LHP Daniel Schlereth assigned to Toronto Blue Jays.	Toronto Blue Jays	Assigned	Daniel Schlereth	ASG	141	519259	SCHLERETH, DANIEL		2016-03-22T00:00:00	Player			FIN	D	257745		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Schlereth, Daniel	Daniel Schlereth
RHP Jonathan Maciel assigned to Detroit Tigers.	Detroit Tigers	Assigned	Jonathan Maciel	ASG	116	641813	MACIEL, JONATHAN		2016-03-22T00:00:00	Player			FIN	D	257744		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Maciel, Jonathan	Jonathan Maciel
RHP Jeremy Rhoades assigned to Los Angeles Angels.	Los Angeles Angels	Assigned	Jeremy Rhoades	ASG	108	656889	RHOADES, JEREMY		2016-03-22T00:00:00	Player			FIN	D	257749		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Rhoades, Jeremy	Jeremy Rhoades
3B Niko Goodrum assigned to Minnesota Twins.	Minnesota Twins	Assigned	Niko Goodrum	ASG	142	592348	GOODRUM, NIKO		2016-03-22T00:00:00	Player			FIN	D	257711		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Goodrum, Niko	Niko Goodrum
RHP Marcus Walden assigned to Minnesota Twins.	Minnesota Twins	Assigned	Marcus Walden	ASG	142	519393	WALDEN, MARCUS		2016-03-22T00:00:00	Player			FIN	D	257710		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Walden, Marcus	Marcus Walden
RHP Cole Johnson assigned to Minnesota Twins.	Minnesota Twins	Assigned	Cole Johnson	ASG	142	607587	JOHNSON, COLE		2016-03-22T00:00:00	Player			FIN	D	257709		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Johnson, Cole	Cole Johnson
RF Yasiel Balaguert assigned to Chicago Cubs.	Chicago Cubs	Assigned	Yasiel Balaguert	ASG	112	622017	BALAGUERT, YASIEL		2016-03-22T00:00:00	Player			FIN	D	257766		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Balaguert, Yasiel	Yasiel Balaguert
OF Zach Granite assigned to Minnesota Twins.	Minnesota Twins	Assigned	Zach Granite	ASG	142	643335	GRANITE, ZACH		2016-03-22T00:00:00	Player			FIN	D	257760		2016-03-22T00:00:00	PL	2016-03-22T00:00:00		Granite, Zach	Zach Granite
Philadelphia Phillies optioned Severino Gonzalez to Lehigh Valley IronPigs.	Lehigh Valley IronPigs	Optioned	Severino Gonzalez	OPT	1410	605894	GONZALEZ, SEVERINO	Philadelphia Phillies	2016-03-22T00:00:00	Player		143		D	257769	N	2016-03-22T00:00:00	PL			Gonzalez, Severino	Severino Gonzalez
Miami Marlins optioned Kyle Barraclough to New Orleans Zephyrs.	New Orleans Zephyrs	Optioned	Kyle Barraclough	OPT	588	607457	BARRACLOUGH, KYLE	Miami Marlins	2016-03-22T00:00:00	Player		146		D	257650	N	2016-03-22T00:00:00	PL			Barraclough, Kyle	Kyle Barraclough
Miami Marlins optioned Justin Nicolino to New Orleans Zephyrs.	New Orleans Zephyrs	Optioned	Justin Nicolino	OPT	588	592593	NICOLINO, JUSTIN	Miami Marlins	2016-03-22T00:00:00	Player		146		D	257652	N	2016-03-22T00:00:00	PL			Nicolino, Justin	Justin Nicolino
Miami Marlins optioned Tomas Telis to New Orleans Zephyrs.	New Orleans Zephyrs	Optioned	Tomas Telis	OPT	588	542513	TELIS, TOMAS	Miami Marlins	2016-03-22T00:00:00	Player		146		D	257653	N	2016-03-22T00:00:00	PL			Telis, Tomas	Tomas Telis
Miami Marlins optioned Brian Ellington to New Orleans Zephyrs.	New Orleans Zephyrs	Optioned	Brian Ellington	OPT	588	623395	ELLINGTON, BRIAN	Miami Marlins	2016-03-22T00:00:00	Player		146		D	257651	N	2016-03-22T00:00:00	PL			Ellington, Brian	Brian Ellington
New York Yankees optioned Slade Heathcott to Scranton/Wilkes-Barre RailRiders.	Scranton/Wilkes-Barre RailRiders	Optioned	Slade Heathcott	OPT	531	571761	HEATHCOTT, SLADE	New York Yankees	2016-03-22T00:00:00	Player		147		D	257753	N	2016-03-22T00:00:00	PL			Heathcott, Slade	Slade Heathcott
IF Aaron Blanton assigned to Miami Marlins.	Miami Marlins	Assigned	Aaron Blanton	ASG	146	641368	BLANTON, AARON		2016-03-23T00:00:00	Player			FIN	D	257832		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Blanton, Aaron	Aaron Blanton
RHP Mike Franco assigned to Tampa Bay Rays.	Tampa Bay Rays	Assigned	Mike Franco	ASG	139	650574	FRANCO, MIKE		2016-03-23T00:00:00	Player			FIN	D	257838		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Franco, Mike	Mike Franco
RHP Matt Milroy assigned to Miami Marlins.	Miami Marlins	Assigned	Matt Milroy	ASG	146	571949	MILROY, MATT		2016-03-23T00:00:00	Player			FIN	D	257831		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Milroy, Matt	Matt Milroy
LHP Jeff Kinley assigned to Miami Marlins.	Miami Marlins	Assigned	Jeff Kinley	ASG	146	641754	KINLEY, JEFF		2016-03-23T00:00:00	Player			FIN	D	257830		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Kinley, Jeff	Jeff Kinley
OF Cedric Mullins assigned to Baltimore Orioles.	Baltimore Orioles	Assigned	Cedric Mullins	ASG	110	656775	MULLINS, CEDRIC		2016-03-23T00:00:00	Player			FIN	D	257829		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Mullins, Cedric	Cedric Mullins
3B Alex Liddi assigned to Baltimore Orioles.	Baltimore Orioles	Assigned	Alex Liddi	ASG	110	499926	LIDDI, ALEX		2016-03-23T00:00:00	Player			FIN	D	257828		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Liddi, Alex	Alex Liddi
C Garrett Russini assigned to Pittsburgh Pirates.	Pittsburgh Pirates	Assigned	Garrett Russini	ASG	134	656921	RUSSINI, GARRETT		2016-03-23T00:00:00	Player			FIN	D	257842		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Russini, Garrett	Garrett Russini
OF Ryan Aper assigned to Miami Marlins.	Miami Marlins	Assigned	Ryan Aper	ASG	146	641314	APER, RYAN		2016-03-23T00:00:00	Player			FIN	D	257834		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Aper, Ryan	Ryan Aper
2B Kristian Trompiz assigned to Houston Astros.	Houston Astros	Assigned	Kristian Trompiz	ASG	117	624736	TROMPIZ, KRISTIAN		2016-03-23T00:00:00	Player			FIN	D	257843		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Trompiz, Kristian	Kristian Trompiz
IF Alex Mejia assigned to St. Louis Cardinals.	St. Louis Cardinals	Assigned	Alex Mejia	ASG	138	622270	MEJIA, ALEX		2016-03-23T00:00:00	Player			FIN	D	257836		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Mejia, Alex	Alex Mejia
OF Nick Martini assigned to St. Louis Cardinals.	St. Louis Cardinals	Assigned	Nick Martini	ASG	138	605361	MARTINI, NICK		2016-03-23T00:00:00	Player			FIN	D	257835		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Martini, Nick	Nick Martini
IF Breyvic Valera assigned to St. Louis Cardinals.	St. Louis Cardinals	Assigned	Breyvic Valera	ASG	138	591971	VALERA, BREYVIC		2016-03-23T00:00:00	Player			FIN	D	257837		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Valera, Breyvic	Breyvic Valera
SS Joseph Astacio assigned to Tampa Bay Rays.	Tampa Bay Rays	Assigned	Joseph Astacio	ASG	139	645805	ASTACIO, JOSEPH		2016-03-23T00:00:00	Player			FIN	D	257841		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Astacio, Joseph	Joseph Astacio
LHP Shane McCain assigned to Texas Rangers.	Texas Rangers	Assigned	Shane McCain	ASG	140	658130	MCCAIN, SHANE		2016-03-23T00:00:00	Player			FIN	D	257847		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		McCain, Shane	Shane McCain
C Kevin Mendoza assigned to Texas Rangers.	Texas Rangers	Assigned	Kevin Mendoza	ASG	140	642337	MENDOZA, KEVIN		2016-03-23T00:00:00	Player			FIN	D	257846		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Mendoza, Kevin	Kevin Mendoza
RHP Carlos Fisher assigned to Texas Rangers.	Texas Rangers	Assigned	Carlos Fisher	ASG	140	457567	FISHER, CARLOS		2016-03-23T00:00:00	Player			FIN	D	257848		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Fisher, Carlos	Carlos Fisher
RHP Matt Bush assigned to Texas Rangers.	Texas Rangers	Assigned	Matt Bush	ASG	140	456713	BUSH, MATT		2016-03-23T00:00:00	Player			FIN	D	257845		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Bush, Matt	Matt Bush
C Marcus Mastrobuoni assigned to Chicago Cubs.	Chicago Cubs	Assigned	Marcus Mastrobuoni	ASG	112	664678	MASTROBUONI, MARCUS		2016-03-23T00:00:00	Player			FIN	D	257844		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Mastrobuoni, Marcus	Marcus Mastrobuoni
3B Nick Vilter assigned to San Diego Padres.	San Diego Padres	Assigned	Nick Vilter	ASG	135	657080	VILTER, NICK		2016-03-23T00:00:00	Player			FIN	D	257852		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Vilter, Nick	Nick Vilter
SS Justin Sellers assigned to San Diego Padres.	San Diego Padres	Assigned	Justin Sellers	ASG	135	451088	SELLERS, JUSTIN		2016-03-23T00:00:00	Player			FIN	D	257851		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Sellers, Justin	Justin Sellers
SS Osvaldo Abreu assigned to Washington Nationals.	Washington Nationals	Assigned	Osvaldo Abreu	ASG	120	622435	ABREU, OSVALDO		2016-03-23T00:00:00	Player			FIN	D	257861		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Abreu, Osvaldo	Osvaldo Abreu
LHP Lino Martinez assigned to Philadelphia Phillies.	Philadelphia Phillies	Assigned	Lino Martinez	ASG	143	578568	MARTINEZ, LINO		2016-03-23T00:00:00	Player			FIN	D	257856		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Martinez, Lino	Lino Martinez
RHP Miguel Nunez assigned to Philadelphia Phillies.	Philadelphia Phillies	Assigned	Miguel Nunez	ASG	143	593577	NUNEZ, MIGUEL		2016-03-23T00:00:00	Player			FIN	D	257858		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Nunez, Miguel	Miguel Nunez
RHP Matt Hockenberry assigned to Philadelphia Phillies.	Philadelphia Phillies	Assigned	Matt Hockenberry	ASG	143	657428	HOCKENBERRY, MATT		2016-03-23T00:00:00	Player			FIN	D	257857		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Hockenberry, Matt	Matt Hockenberry
3B Ty France assigned to San Diego Padres.	San Diego Padres	Assigned	Ty France	ASG	135	664034	FRANCE, TY		2016-03-23T00:00:00	Player			FIN	D	257860		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		France, Ty	Ty France
RF Mason Smith assigned to San Diego Padres.	San Diego Padres	Assigned	Mason Smith	ASG	135	642090	SMITH, MASON		2016-03-23T00:00:00	Player			FIN	D	257855		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Smith, Mason	Mason Smith
RF Yeison Asencio assigned to San Diego Padres.	San Diego Padres	Assigned	Yeison Asencio	ASG	135	593772	ASENCIO, YEISON		2016-03-23T00:00:00	Player			FIN	D	257854		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Asencio, Yeison	Yeison Asencio
RF Jose Carlos Urena assigned to San Diego Padres.	San Diego Padres	Assigned	Jose Carlos Urena	ASG	135	614182	URENA, JOSE CARLOS		2016-03-23T00:00:00	Player			FIN	D	257853		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Urena, Jose Carlos	Jose Carlos Urena
IF Matt Juengel assigned to Miami Marlins.	Miami Marlins	Assigned	Matt Juengel	ASG	146	623251	JUENGEL, MATT		2016-03-23T00:00:00	Player			FIN	D	257833		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Juengel, Matt	Matt Juengel
C Wilmer Dominguez assigned to Tampa Bay Rays.	Tampa Bay Rays	Assigned	Wilmer Dominguez	ASG	139	553881	DOMINGUEZ, WILMER		2016-03-23T00:00:00	Player			FIN	D	257840		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Dominguez, Wilmer	Wilmer Dominguez
LHP Adam Kolarek assigned to Tampa Bay Rays.	Tampa Bay Rays	Assigned	Adam Kolarek	ASG	139	592473	KOLAREK, ADAM		2016-03-23T00:00:00	Player			FIN	D	257839		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Kolarek, Adam	Adam Kolarek
Baltimore Orioles designated LHP Chris Jones for assignment.	Baltimore Orioles	Designated for Assignment	Chris Jones	DES	110	518854	JONES, CHRIS		2016-03-23T00:00:00	Player			FIN	D	257804		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Jones, Chris	Chris Jones
Minnesota Twins optioned J.R. Graham to Rochester Red Wings.	Rochester Red Wings	Optioned	J.R. Graham	OPT	534	543242	GRAHAM, J.R.	Minnesota Twins	2016-03-23T00:00:00	Player		142		D	257805	N	2016-03-23T00:00:00	PL			Graham, J.R.	J.R. Graham
Houston Astros optioned Brad Peacock to Fresno Grizzlies.	Fresno Grizzlies	Optioned	Brad Peacock	OPT	259	502748	PEACOCK, BRAD	Houston Astros	2016-03-23T00:00:00	Player		117		D	257859	N	2016-03-23T00:00:00	PL			Peacock, Brad	Brad Peacock
Kansas City Royals optioned Scott Alexander to Omaha Storm Chasers.	Omaha Storm Chasers	Optioned	Scott Alexander	OPT	541	518397	ALEXANDER, SCOTT	Kansas City Royals	2016-03-23T00:00:00	Player		118		D	257807	N	2016-03-23T00:00:00	PL			Alexander, Scott	Scott Alexander
Minnesota Twins optioned Taylor Rogers to Rochester Red Wings.	Rochester Red Wings	Optioned	Taylor Rogers	OPT	534	573124	ROGERS, TAYLOR	Minnesota Twins	2016-03-23T00:00:00	Player		142		D	257806	N	2016-03-23T00:00:00	PL			Rogers, Taylor	Taylor Rogers
Kansas City Royals optioned Brian Flynn to Omaha Storm Chasers.	Omaha Storm Chasers	Optioned	Brian Flynn	OPT	541	543169	FLYNN, BRIAN	Kansas City Royals	2016-03-23T00:00:00	Player		118		D	257809	N	2016-03-23T00:00:00	PL			Flynn, Brian	Brian Flynn
Minnesota Twins sent Mike Strong outright to Rochester Red Wings.	Rochester Red Wings	Outrighted	Mike Strong	OUT	534	572175	STRONG, MIKE	Minnesota Twins	2016-03-23T00:00:00	Player		142		D	257849	N	2016-03-23T00:00:00	PL			Strong, Mike	Mike Strong
Cincinnati Reds released 3B Alden Carrithers.	Cincinnati Reds	Released	Alden Carrithers	REL	113	543002	CARRITHERS, ALDEN		2016-03-23T00:00:00	Player			FIN	D	257872		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Carrithers, Alden	Alden Carrithers
Kansas City Royals released RHP Ross Ohlendorf.	Kansas City Royals	Released	Ross Ohlendorf	REL	118	456027	OHLENDORF, ROSS		2016-03-23T00:00:00	Player			FIN	D	257810		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Ohlendorf, Ross	Ross Ohlendorf
Baltimore Orioles signed free agent LHP Zach Phillips.	Baltimore Orioles	Signed as Free Agent	Zach Phillips	SFA	110	452061	PHILLIPS, ZACH		2016-03-23T00:00:00	Player			FIN	D	257803		2016-03-23T00:00:00	PL	2016-03-23T00:00:00		Phillips, Zach	Zach Phillips
3B Phillip Evans assigned to New York Mets.	New York Mets	Assigned	Phillip Evans	ASG	121	595943	EVANS, PHILLIP		2016-03-24T00:00:00	Player			FIN	D	257893		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Evans, Phillip	Phillip Evans
RHP J.D. Underwood assigned to Los Angeles Dodgers.	Los Angeles Dodgers	Assigned	J.D. Underwood	ASG	119	642160	UNDERWOOD, J.D.		2016-03-24T00:00:00	Player			FIN	D	257948		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Underwood, J.D.	J.D. Underwood
OF Logan Landon assigned to Los Angeles Dodgers.	Los Angeles Dodgers	Assigned	Logan Landon	ASG	119	664860	LANDON, LOGAN		2016-03-24T00:00:00	Player			FIN	D	257947		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Landon, Logan	Logan Landon
C Francisco Mejia assigned to Cleveland Indians.	Cleveland Indians	Assigned	Francisco Mejia	ASG	114	642336	MEJIA, FRANCISCO		2016-03-24T00:00:00	Player			FIN	D	257945		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Mejia, Francisco	Francisco Mejia
RHP Louis Head assigned to Cleveland Indians.	Cleveland Indians	Assigned	Louis Head	ASG	114	545343	HEAD, LOUIS		2016-03-24T00:00:00	Player			FIN	D	257946		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Head, Louis	Louis Head
LHP Zach Hirsch assigned to Milwaukee Brewers.	Milwaukee Brewers	Assigned	Zach Hirsch	ASG	158	657614	HIRSCH, ZACH		2016-03-24T00:00:00	Player			FIN	D	257904		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Hirsch, Zach	Zach Hirsch
3B Chase Simpson assigned to Pittsburgh Pirates.	Pittsburgh Pirates	Assigned	Chase Simpson	ASG	134	656965	SIMPSON, CHASE		2016-03-24T00:00:00	Player			FIN	D	257898		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Simpson, Chase	Chase Simpson
2B Tim Arakawa assigned to Los Angeles Angels.	Los Angeles Angels	Assigned	Tim Arakawa	ASG	108	664888	ARAKAWA, TIM		2016-03-24T00:00:00	Player			FIN	D	257905		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Arakawa, Tim	Tim Arakawa
1B Jared Walsh assigned to Los Angeles Angels.	Los Angeles Angels	Assigned	Jared Walsh	ASG	108	665120	WALSH, JARED		2016-03-24T00:00:00	Player			FIN	D	257906		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Walsh, Jared	Jared Walsh
St. Louis Cardinals invited non-roster 2B Joey Hawkins to spring training.	St. Louis Cardinals	Assigned	Joey Hawkins	ASG	138	601705	HAWKINS, JOEY		2016-03-24T00:00:00	Player			FIN	D	257922		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Hawkins, Joey	Joey Hawkins
2B Gerson Montilla assigned to Chicago White Sox.	Chicago White Sox	Assigned	Gerson Montilla	ASG	145	542462	MONTILLA, GERSON		2016-03-24T00:00:00	Player			FIN	D	257910		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Montilla, Gerson	Gerson Montilla
RHP Jake Cose assigned to Chicago White Sox.	Chicago White Sox	Assigned	Jake Cose	ASG	145	607397	COSE, JAKE		2016-03-24T00:00:00	Player			FIN	D	257913		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Cose, Jake	Jake Cose
C Chris Hoo assigned to Miami Marlins.	Miami Marlins	Assigned	Chris Hoo	ASG	146	657619	HOO, CHRIS		2016-03-24T00:00:00	Player			FIN	D	257888		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Hoo, Chris	Chris Hoo
LHP Luke Westphal assigned to Minnesota Twins.	Minnesota Twins	Assigned	Luke Westphal	ASG	142	661332	WESTPHAL, LUKE		2016-03-24T00:00:00	Player			FIN	D	257890		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Westphal, Luke	Luke Westphal
RHP Juan Caballero assigned to Miami Marlins.	Miami Marlins	Assigned	Juan Caballero	ASG	146	623979	CABALLERO, JUAN		2016-03-24T00:00:00	Player			FIN	D	257889		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Caballero, Juan	Juan Caballero
RHP John Curtiss assigned to Minnesota Twins.	Minnesota Twins	Assigned	John Curtiss	ASG	142	595928	CURTISS, JOHN		2016-03-24T00:00:00	Player			FIN	D	257891		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Curtiss, John	John Curtiss
C Brian Navarreto assigned to Minnesota Twins.	Minnesota Twins	Assigned	Brian Navarreto	ASG	142	640459	NAVARRETO, BRIAN		2016-03-24T00:00:00	Player			FIN	D	257892		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Navarreto, Brian	Brian Navarreto
RHP Beck Wheeler assigned to New York Mets.	New York Mets	Assigned	Beck Wheeler	ASG	121	608096	WHEELER, BECK		2016-03-24T00:00:00	Player			FIN	D	257895		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Wheeler, Beck	Beck Wheeler
OF Franmil Reyes assigned to San Diego Padres.	San Diego Padres	Assigned	Franmil Reyes	ASG	135	614177	REYES, FRANMIL		2016-03-24T00:00:00	Player			FIN	D	257930		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Reyes, Franmil	Franmil Reyes
LHP David Roseboom assigned to New York Mets.	New York Mets	Assigned	David Roseboom	ASG	121	595389	ROSEBOOM, DAVID		2016-03-24T00:00:00	Player			FIN	D	257894		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Roseboom, David	David Roseboom
RHP Jordan Hillyer assigned to Miami Marlins.	Miami Marlins	Assigned	Jordan Hillyer	ASG	146	621110	HILLYER, JORDAN		2016-03-24T00:00:00	Player			FIN	D	257887		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Hillyer, Jordan	Jordan Hillyer
RHP Evan Mitchell assigned to Cincinnati Reds.	Cincinnati Reds	Assigned	Evan Mitchell	ASG	113	641887	MITCHELL, EVAN		2016-03-24T00:00:00	Player			FIN	D	257883		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Mitchell, Evan	Evan Mitchell
RHP Jacob Ehret assigned to Cincinnati Reds.	Cincinnati Reds	Assigned	Jacob Ehret	ASG	113	607517	EHRET, JACOB		2016-03-24T00:00:00	Player			FIN	D	257882		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Ehret, Jacob	Jacob Ehret
LF Ben Verlander assigned to Detroit Tigers.	Detroit Tigers	Assigned	Ben Verlander	ASG	116	595449	VERLANDER, BEN		2016-03-24T00:00:00	Player			FIN	D	257885		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Verlander, Ben	Ben Verlander
CF Ross Kivett assigned to Detroit Tigers.	Detroit Tigers	Assigned	Ross Kivett	ASG	116	642844	KIVETT, ROSS		2016-03-24T00:00:00	Player			FIN	D	257884		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Kivett, Ross	Ross Kivett
SS Erik Lunde assigned to Pittsburgh Pirates.	Pittsburgh Pirates	Assigned	Erik Lunde	ASG	134	657666	LUNDE, ERIK		2016-03-24T00:00:00	Player			FIN	D	257897		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Lunde, Erik	Erik Lunde
LHP Daniel Rodriguez assigned to Baltimore Orioles.	Baltimore Orioles	Assigned	Daniel Rodriguez	ASG	110	496073	RODRIGUEZ, DANIEL		2016-03-24T00:00:00	Player			FIN	D	257896		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Rodriguez, Daniel	Daniel Rodriguez
2B Trace Tam Sing assigned to Pittsburgh Pirates.	Pittsburgh Pirates	Assigned	Trace Tam Sing	ASG	134	595008	TAM SING, TRACE		2016-03-24T00:00:00	Player			FIN	D	257899		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Tam Sing, Trace	Trace Tam Sing
New York Yankees optioned Gary Sanchez to Scranton/Wilkes-Barre RailRiders.	Scranton/Wilkes-Barre RailRiders	Optioned	Gary Sanchez	OPT	531	596142	SANCHEZ, GARY	New York Yankees	2016-03-24T00:00:00	Player		147		D	257944	N	2016-03-24T00:00:00	PL			Sanchez, Gary	Gary Sanchez
Boston Red Sox optioned Brian Johnson to Pawtucket Red Sox.	Pawtucket Red Sox	Optioned	Brian Johnson	OPT	533	598271	JOHNSON, BRIAN	Boston Red Sox	2016-03-24T00:00:00	Player		111		D	257866	N	2016-03-24T00:00:00	PL			Johnson, Brian	Brian Johnson
Boston Red Sox optioned Henry Owens to Pawtucket Red Sox.	Pawtucket Red Sox	Optioned	Henry Owens	OPT	533	596064	OWENS, HENRY	Boston Red Sox	2016-03-24T00:00:00	Player		111		D	257867	N	2016-03-24T00:00:00	PL			Owens, Henry	Henry Owens
Boston Red Sox optioned Heath Hembree to Pawtucket Red Sox.	Pawtucket Red Sox	Optioned	Heath Hembree	OPT	533	592390	HEMBREE, HEATH	Boston Red Sox	2016-03-24T00:00:00	Player		111		D	257865	N	2016-03-24T00:00:00	PL			Hembree, Heath	Heath Hembree
Chicago Cubs traded LHP Edgar Olmos to Baltimore Orioles for Player To Be Named Later.	Baltimore Orioles	Trade	Edgar Olmos	TR	110	543607	OLMOS, EDGAR	Chicago Cubs	2016-03-24T00:00:00	Player		112		D	257934	N	2016-03-24T00:00:00	PL			Olmos, Edgar	Edgar Olmos
Chicago Cubs traded LHP Edgar Olmos to Baltimore Orioles for Player To Be Named Later.	Chicago Cubs	Trade		TR	112			Baltimore Orioles	2016-03-24T00:00:00	Player To Be Named Later		110		D	257934	N	2016-03-24T00:00:00	PT				
San Diego Padres released RHP Casey Janssen.	San Diego Padres	Released	Casey Janssen	REL	135	445163	JANSSEN, CASEY		2016-03-24T00:00:00	Player			FIN	D	257886		2016-03-24T00:00:00	PL	2016-03-24T00:00:00		Janssen, Casey	Casey Janssen
